Country,Switzerland,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.12
Country,Taiwan,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.78
Country,Tajikistan,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.35
Country,Tanzania,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.22
Country,Thailand,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3
Country,Togo,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.2
Country,Tunisia,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.93
Country,Turkey,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.88
Country,Turkmenistan,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.15
Country,Uganda,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.92
Country,Ukraine,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.9
Country,UAE,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.2
Country,UK,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.25
Country,USA,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.1
Country,Uruguay,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3
Country,Uzbekistan,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,3.53
Country,Venezuela,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.75
Country,Vietnam,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.73
Country,Yemen,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.89
Country,Zambia,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.8
Country,Zimbabwe,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.89
Country,Northern Cyprus,Chart 3.3,Chart 3.3: Map of countries according to levels of Trust in Scientists,"Percentage of people who answered ‘high trust’, ‘medium trust’ or ‘low trust’",Wellcome Global Monitor Trust in Scientists Index,Country Average Index Score,2.89
